photo_lon,photo_lat,detected_age,sentiment,sentiment_score,z_height
12.335886,45.438047,38,Positive,0.861496090888977,0.861496090888977
12.34596,45.435779,33,Negative,0.5338512659072876,-0.5338512659072876
12.350077,45.432161,28,Positive,0.5226038694381714,0.5226038694381714
12.33965,45.433281,26,Negative,0.9947235584259032,-0.9947235584259032
12.33965,45.433281,29,Negative,0.5390177965164185,-0.5390177965164185
12.337809,45.43403,31,Negative,0.8470278382301331,-0.8470278382301331
12.33965,45.433281,35,Negative,0.9666804075241088,-0.9666804075241088
12.337914,45.433944,35,Positive,0.7006668448448181,0.7006668448448181
12.339179,45.43938,29,Negative,0.8674454092979431,-0.8674454092979431
12.338461,45.434267,42,Positive,0.5763012170791626,0.5763012170791626
12.338418,45.432927,27,Negative,0.6080732941627502,-0.6080732941627502
12.34374,45.433906,28,Negative,0.99947589635849,-0.99947589635849
12.338333,45.433771,34,Negative,0.9180034399032592,-0.9180034399032592
12.339277,45.435404,32,Negative,0.9290462136268616,-0.9290462136268616
12.33836,45.433903,27,Negative,0.9048160910606384,-0.9048160910606384
12.342613,45.429855,32,Negative,0.8793857097625732,-0.8793857097625732
12.340983,45.43359,24,Negative,0.9876353144645692,-0.9876353144645692
12.337594,45.436153,28,Negative,0.9252767562866212,-0.9252767562866212
12.338803,45.434119,30,Positive,0.5884379148483276,0.5884379148483276
12.336875,45.435194,29,Negative,0.9488059878349304,-0.9488059878349304
12.335307,45.437979,24,Negative,0.7058911919593811,-0.7058911919593811
12.340189,45.433627,32,Positive,0.8798578381538391,0.8798578381538391
12.339363,45.434058,36,Negative,0.7793382406234741,-0.7793382406234741
12.336058,45.4349,31,Positive,0.6743060350418091,0.6743060350418091
12.339797,45.434602,31,Negative,0.9667320847511292,-0.9667320847511292
12.347388,45.435412,26,Positive,0.8264417052268982,0.8264417052268982
12.338279,45.432754,32,Negative,0.9573161005973816,-0.9573161005973816
12.34343,45.431922,28,Negative,0.9751781225204468,-0.9751781225204468
12.33579,45.438056,54,Positive,0.9844176769256592,0.9844176769256592
12.334102,45.434906,33,Negative,0.9949984550476074,-0.9949984550476074
12.340327,45.433597,21,Negative,0.5940721035003662,-0.5940721035003662
12.340071,45.43327,34,Negative,0.9973899722099304,-0.9973899722099304
12.333354,45.433108,28,Positive,0.57637619972229,0.57637619972229
12.339481,45.433674,38,Positive,0.998402178287506,0.998402178287506
12.341616,45.433771,33,Negative,0.922088086605072,-0.922088086605072
12.338891,45.434764,29,Positive,0.9519280791282654,0.9519280791282654
12.333611,45.433186,27,Positive,0.6884058713912964,0.6884058713912964
12.334811,45.430936,36,Negative,0.9356833696365356,-0.9356833696365356
12.338148,45.433721,28,Negative,0.6776186227798462,-0.6776186227798462
12.335907,45.438069,30,Negative,0.868229329586029,-0.868229329586029
12.337292,45.433733,27,Negative,0.8849933743476868,-0.8849933743476868
12.339845,45.433311,26,Negative,0.9950280785560608,-0.9950280785560608
12.339652,45.433176,26,Negative,0.9158540964126588,-0.9158540964126588
12.339915,45.433737,29,Negative,0.8888322710990906,-0.8888322710990906
12.340956,45.433692,41,Positive,0.6766491532325745,0.6766491532325745
12.337152,45.434915,39,Negative,0.705750584602356,-0.705750584602356
12.340757,45.43374,43,Negative,0.9287451505661012,-0.9287451505661012
12.337646,45.434001,43,Negative,0.9500991702079772,-0.9500991702079772
12.339835,45.433911,37,Positive,0.5965474843978882,0.5965474843978882
12.339577,45.433423,27,Positive,0.6284813284873962,0.6284813284873962
12.334996,45.434734,29,Positive,0.6675359606742859,0.6675359606742859
12.339406,45.435487,33,Negative,0.969312846660614,-0.969312846660614
12.342388,45.441999,41,Negative,0.9617404341697692,-0.9617404341697692
12.340114,45.433499,26,Negative,0.6237176060676575,-0.6237176060676575
12.340425,45.433364,23,Negative,0.9994949102401732,-0.9994949102401732
12.336619,45.432477,31,Negative,0.8563457727432251,-0.8563457727432251
12.335876,45.438084,29,Negative,0.8609620332717896,-0.8609620332717896
12.340457,45.433364,25,Positive,0.7830496430397034,0.7830496430397034
12.339749,45.433221,30,Negative,0.952267289161682,-0.952267289161682
12.342088,45.43586,31,Negative,0.9229121804237366,-0.9229121804237366
12.338118,45.434215,36,Negative,0.9970906972885132,-0.9970906972885132
12.340382,45.435276,26,Negative,0.5430152416229248,-0.5430152416229248
12.339813,45.433545,38,Negative,0.996654748916626,-0.996654748916626
12.339566,45.433823,24,Positive,0.632885754108429,0.632885754108429
12.335103,45.433515,40,Negative,0.5873708724975586,-0.5873708724975586
12.338544,45.436534,34,Negative,0.9949321150779724,-0.9949321150779724
12.337034,45.432317,29,Negative,0.993869423866272,-0.993869423866272
12.352505,45.431437,37,Positive,0.7525357604026794,0.7525357604026794
12.352623,45.431444,31,Negative,0.5152392983436584,-0.5152392983436584
12.352656,45.431388,37,Positive,0.9447345733642578,0.9447345733642578
12.353739,45.430879,36,Negative,0.956013023853302,-0.956013023853302
12.355145,45.431015,30,Negative,0.7808352112770081,-0.7808352112770081
12.358889,45.428914,25,Negative,0.9987429976463318,-0.9987429976463318
12.359779,45.428436,24,Negative,0.9327499270439148,-0.9327499270439148
12.360069,45.429381,37,Positive,0.6677748560905457,0.6677748560905457
12.357623,45.429577,26,Negative,0.5208966135978699,-0.5208966135978699
12.357988,45.42781,27,Negative,0.9336167573928832,-0.9336167573928832
12.356958,45.42918,28,Negative,0.7792805433273315,-0.7792805433273315
12.352505,45.431437,37,Positive,0.7525357604026794,0.7525357604026794
12.353546,45.430925,34,Positive,0.5136770606040955,0.5136770606040955
12.352741,45.431534,28,Negative,0.8623921871185303,-0.8623921871185303
12.358664,45.42978,33,Negative,0.6124454736709595,-0.6124454736709595
12.358664,45.42978,35,Positive,0.8204299807548523,0.8204299807548523
12.357366,45.428568,29,Negative,0.972539246082306,-0.972539246082306
12.358916,45.428967,29,Negative,0.8272769451141357,-0.8272769451141357
12.358068,45.429645,30,Positive,0.8437357544898987,0.8437357544898987
12.358916,45.428967,24,Negative,0.8053913116455078,-0.8053913116455078
12.356629,45.429221,31,Positive,0.9981729984283448,0.9981729984283448
12.35611,45.42902,38,Negative,0.9958861470222472,-0.9958861470222472
12.354222,45.433522,32,Negative,0.7134776711463928,-0.7134776711463928
12.354222,45.433522,31,Negative,0.96123868227005,-0.96123868227005
12.356629,45.429221,28,Positive,0.9134758114814758,0.9134758114814758
12.354222,45.433522,30,Negative,0.9559525847434998,-0.9559525847434998
12.356421,45.429502,25,Positive,0.8831767439842224,0.8831767439842224
12.354222,45.433522,29,Negative,0.8675062656402588,-0.8675062656402588
12.358943,45.429641,26,Negative,0.9909811615943908,-0.9909811615943908
12.355075,45.434659,28,Negative,0.8690146803855896,-0.8690146803855896
12.358224,45.428575,33,Negative,0.9816848635673524,-0.9816848635673524
12.355155,45.430952,29,Negative,0.7644416689872742,-0.7644416689872742
12.358664,45.42978,28,Positive,0.5196962952613831,0.5196962952613831
12.357366,45.428568,30,Positive,0.9166240692138672,0.9166240692138672
12.359971,45.428935,32,Negative,0.8000844120979309,-0.8000844120979309
12.360026,45.429336,32,Negative,0.5648951530456543,-0.5648951530456543
12.355365,45.434207,29,Negative,0.6922150254249573,-0.6922150254249573
12.357687,45.428357,40,Negative,0.969096302986145,-0.969096302986145
12.358943,45.42966,24,Negative,0.8265377879142761,-0.8265377879142761
12.357687,45.428357,31,Negative,0.957181990146637,-0.957181990146637
12.354222,45.433522,29,Negative,0.7856510281562805,-0.7856510281562805
12.358267,45.42899,29,Positive,0.622067928314209,0.622067928314209
12.359806,45.429705,41,Positive,0.5479171872138977,0.5479171872138977
12.352731,45.433661,28,Negative,0.9994698166847228,-0.9994698166847228
12.357623,45.429577,41,Negative,0.7957260012626648,-0.7957260012626648
12.357366,45.428568,33,Positive,0.6630159616470337,0.6630159616470337
12.354222,45.433522,25,Negative,0.9561477899551392,-0.9561477899551392
12.354222,45.433522,35,Negative,0.9574443101882936,-0.9574443101882936
12.35496,45.432179,24,Negative,0.9957396984100342,-0.9957396984100342
12.354222,45.433522,30,Negative,0.9441577196121216,-0.9441577196121216
12.357532,45.429374,30,Negative,0.9374183416366576,-0.9374183416366576
12.354222,45.433522,36,Negative,0.9139819741249084,-0.9139819741249084
12.358648,45.429682,33,Negative,0.9671230912208556,-0.9671230912208556
12.360069,45.429208,22,Negative,0.8013938665390015,-0.8013938665390015
12.355365,45.433432,28,Negative,0.955427348613739,-0.955427348613739
12.354222,45.433522,24,Negative,0.9780753254890442,-0.9780753254890442
12.357988,45.428756,33,Negative,0.7308759093284607,-0.7308759093284607
12.357301,45.428681,26,Negative,0.7090895771980286,-0.7090895771980286
12.358648,45.429682,36,Negative,0.99562269449234,-0.99562269449234
12.358916,45.428967,35,Negative,0.8408283591270447,-0.8408283591270447
12.355365,45.434207,23,Negative,0.8811262249946594,-0.8811262249946594
12.353739,45.430879,30,Positive,0.6620231866836548,0.6620231866836548
12.355075,45.434659,30,Positive,0.6072597503662109,0.6072597503662109
12.358921,45.429155,42,Positive,0.7687960863113403,0.7687960863113403
12.359806,45.429705,30,Negative,0.6320761442184448,-0.6320761442184448
12.358068,45.429645,23,Negative,0.9991556406021118,-0.9991556406021118
12.354222,45.433522,33,Negative,0.9954837560653688,-0.9954837560653688
12.359426,45.428146,29,Negative,0.9790703058242798,-0.9790703058242798
12.357146,45.435709,37,Negative,0.9311940670013428,-0.9311940670013428
12.353546,45.430925,32,Positive,0.7286031246185303,0.7286031246185303
12.357366,45.428568,35,Positive,0.5658072233200073,0.5658072233200073
12.358975,45.429652,34,Negative,0.9982064962387084,-0.9982064962387084
12.358267,45.428078,26,Negative,0.9430592060089112,-0.9430592060089112
12.355365,45.434207,26,Positive,0.6630125641822815,0.6630125641822815
12.358835,45.429855,27,Negative,0.9302093982696532,-0.9302093982696532
12.358224,45.428575,38,Negative,0.7780237197875977,-0.7780237197875977
12.358068,45.429645,30,Positive,0.5438240170478821,0.5438240170478821
12.358546,45.42838,38,Negative,0.9221408367156982,-0.9221408367156982
12.355365,45.433432,38,Negative,0.994481921195984,-0.994481921195984
12.357687,45.428357,40,Negative,0.9586722254753112,-0.9586722254753112
12.358535,45.428794,30,Positive,0.7315765619277954,0.7315765619277954
12.359806,45.429705,32,Positive,0.7485175132751465,0.7485175132751465
12.359822,45.42838,28,Negative,0.7386479377746582,-0.7386479377746582
12.357773,45.428018,26,Negative,0.9818806648254396,-0.9818806648254396
12.358546,45.42838,32,Negative,0.8261489868164062,-0.8261489868164062
12.359501,45.428583,27,Positive,0.9129957556724548,0.9129957556724548
12.357398,45.428508,37,Positive,0.90515798330307,0.90515798330307
12.358793,45.428628,30,Negative,0.8279297947883606,-0.8279297947883606
12.354222,45.433522,31,Negative,0.581379234790802,-0.581379234790802
12.359806,45.429705,23,Positive,0.9191721677780152,0.9191721677780152
12.358919,45.428431,43,Positive,0.6341657638549805,0.6341657638549805
12.357398,45.428508,26,Positive,0.7177366018295288,0.7177366018295288
12.357398,45.428508,27,Negative,0.8186535835266113,-0.8186535835266113
12.358648,45.429682,28,Negative,0.9882850646972656,-0.9882850646972656
12.357773,45.428018,33,Negative,0.5631255507469177,-0.5631255507469177
12.357999,45.429102,36,Negative,0.7040262818336487,-0.7040262818336487
12.357988,45.428756,34,Negative,0.942767858505249,-0.942767858505249
12.358975,45.429652,27,Negative,0.912634015083313,-0.912634015083313
12.358728,45.428146,26,Negative,0.6781442165374756,-0.6781442165374756
12.359971,45.428935,33,Positive,0.951004922389984,0.951004922389984
12.360069,45.429208,31,Negative,0.8621343970298767,-0.8621343970298767
12.355365,45.434207,30,Positive,0.5036653876304626,0.5036653876304626
12.353739,45.430879,36,Negative,0.956013023853302,-0.956013023853302
12.358068,45.429645,32,Negative,0.9996440410614014,-0.9996440410614014
12.358068,45.429645,27,Negative,0.7627658843994141,-0.7627658843994141
12.359619,45.42899,34,Negative,0.958888053894043,-0.958888053894043
12.357988,45.428756,34,Positive,0.9658113121986388,0.9658113121986388
12.358664,45.42978,46,Negative,0.9766010046005248,-0.9766010046005248
12.359806,45.429705,29,Positive,0.8763180375099182,0.8763180375099182
12.358208,45.428952,29,Negative,0.8640870451927185,-0.8640870451927185
12.358224,45.428575,25,Negative,0.8174871206283569,-0.8174871206283569
12.357398,45.428508,32,Positive,0.9476922750473022,0.9476922750473022
12.359619,45.42899,25,Negative,0.8906987309455872,-0.8906987309455872
12.352731,45.433661,28,Negative,0.929293930530548,-0.929293930530548
12.358675,45.429464,25,Positive,0.6535454988479614,0.6535454988479614
12.359806,45.429705,32,Negative,0.9053530097007751,-0.9053530097007751
12.358149,45.429735,30,Negative,0.9435986280441284,-0.9435986280441284
12.358363,45.429321,42,Negative,0.530784010887146,-0.530784010887146
12.358835,45.429855,47,Negative,0.7026440501213074,-0.7026440501213074
12.357687,45.428357,51,Negative,0.8742265701293945,-0.8742265701293945
12.360069,45.429208,32,Negative,0.7374376058578491,-0.7374376058578491
12.358675,45.429464,34,Negative,0.8519350290298462,-0.8519350290298462
12.358068,45.429645,32,Negative,0.9991907477378844,-0.9991907477378844
12.354222,45.433522,27,Negative,0.9418632388114928,-0.9418632388114928
12.358675,45.429464,27,Positive,0.7218956351280212,0.7218956351280212
12.359806,45.429705,41,Negative,0.5073899626731873,-0.5073899626731873
12.359806,45.429705,32,Positive,0.992484986782074,0.992484986782074
12.352731,45.433661,35,Negative,0.8958039879798889,-0.8958039879798889
12.358675,45.429464,38,Negative,0.8262159824371338,-0.8262159824371338
12.352731,45.433661,31,Negative,0.8740026354789734,-0.8740026354789734
12.358535,45.428794,32,Positive,0.6456533074378967,0.6456533074378967
12.359806,45.429705,29,Negative,0.7935556173324585,-0.7935556173324585
12.357323,45.429434,23,Negative,0.96085387468338,-0.96085387468338
12.352731,45.433661,38,Negative,0.96086585521698,-0.96086585521698
12.352731,45.433661,36,Negative,0.8985094428062439,-0.8985094428062439
12.359672,45.429027,25,Negative,0.9030861854553224,-0.9030861854553224
12.360026,45.429336,33,Positive,0.7252341508865356,0.7252341508865356
12.358342,45.427627,30,Negative,0.5901477932929993,-0.5901477932929993
12.35802,45.427785,30,Negative,0.9961644411087036,-0.9961644411087036
12.358664,45.42978,37,Negative,0.90237557888031,-0.90237557888031
12.359806,45.429705,30,Negative,0.8100681304931641,-0.8100681304931641
12.359806,45.429705,29,Positive,0.838431179523468,0.838431179523468
12.357677,45.427928,30,Positive,0.8509330153465271,0.8509330153465271
12.357988,45.428756,26,Positive,0.960005223751068,0.960005223751068
12.357677,45.427928,27,Negative,0.9952805638313292,-0.9952805638313292
12.359806,45.429705,29,Positive,0.998191773891449,0.998191773891449
12.358675,45.429464,30,Positive,0.8042612671852112,0.8042612671852112
12.357988,45.428756,38,Negative,0.8537969589233398,-0.8537969589233398
12.357687,45.428357,31,Negative,0.958518087863922,-0.958518087863922
12.352731,45.433661,29,Negative,0.9939145445823668,-0.9939145445823668
12.357988,45.428756,49,Positive,0.569158673286438,0.569158673286438
12.357988,45.428756,40,Positive,0.9254904985427856,0.9254904985427856
12.357645,45.428357,36,Negative,0.8860315084457397,-0.8860315084457397
12.358975,45.429652,30,Negative,0.897601842880249,-0.897601842880249
12.358578,45.427777,43,Negative,0.941938042640686,-0.941938042640686
12.357988,45.428756,58,Positive,0.9260200262069702,0.9260200262069702
12.357988,45.428756,34,Positive,0.651364803314209,0.651364803314209
12.358546,45.428764,31,Negative,0.9897887110710144,-0.9897887110710144
12.359806,45.429705,23,Positive,0.9788232445716858,0.9788232445716858
12.357988,45.428756,28,Negative,0.9909084439277648,-0.9909084439277648
12.358578,45.427777,29,Negative,0.868064284324646,-0.868064284324646
12.352731,45.433661,23,Negative,0.9814435243606568,-0.9814435243606568
12.357988,45.428756,32,Negative,0.7589558362960815,-0.7589558362960815
12.357988,45.428756,34,Positive,0.912086308002472,0.912086308002472
12.357988,45.428756,41,Negative,0.6541455388069153,-0.6541455388069153
12.357323,45.429449,41,Negative,0.8205658197402954,-0.8205658197402954
12.352731,45.433661,26,Negative,0.9703261256217957,-0.9703261256217957
12.357988,45.428756,40,Positive,0.9134427905082704,0.9134427905082704
12.357645,45.428357,29,Negative,0.926338791847229,-0.926338791847229
12.352731,45.433661,25,Negative,0.980474591255188,-0.980474591255188
12.357988,45.428756,30,Positive,0.826066255569458,0.826066255569458
12.357988,45.428756,34,Negative,0.6880596280097961,-0.6880596280097961
12.357988,45.428756,46,Positive,0.780951738357544,0.780951738357544
12.358535,45.428794,29,Negative,0.6326547861099243,-0.6326547861099243
12.357988,45.428756,39,Negative,0.8036606311798096,-0.8036606311798096
12.358567,45.4278,27,Negative,0.9790812134742736,-0.9790812134742736
12.358664,45.42978,36,Negative,0.5521947741508484,-0.5521947741508484
12.357988,45.428756,25,Positive,0.5346400141716003,0.5346400141716003
12.352731,45.433661,27,Negative,0.9798961877822876,-0.9798961877822876
12.352731,45.433661,25,Negative,0.981172502040863,-0.981172502040863
12.357988,45.428756,25,Negative,0.736448347568512,-0.736448347568512
12.357988,45.428756,32,Positive,0.7803621888160706,0.7803621888160706
12.357988,45.428756,43,Negative,0.835361897945404,-0.835361897945404
12.357988,45.428756,39,Positive,0.801264226436615,0.801264226436615
12.352731,45.433661,23,Negative,0.979979395866394,-0.979979395866394
12.358535,45.428794,28,Positive,0.7130159139633179,0.7130159139633179
12.359619,45.42899,29,Negative,0.8000447154045105,-0.8000447154045105
12.358567,45.4278,35,Negative,0.9746667742729188,-0.9746667742729188
12.358664,45.42978,32,Positive,0.8370664715766907,0.8370664715766907
12.355949,45.429426,56,Positive,0.9680916666984558,0.9680916666984558
12.355509,45.429886,35,Positive,0.850068986415863,0.850068986415863
12.358567,45.4278,27,Negative,0.9008164405822754,-0.9008164405822754
12.358567,45.4278,36,Negative,0.8653661012649536,-0.8653661012649536
12.358503,45.429276,36,Negative,0.6616966128349304,-0.6616966128349304
12.358707,45.428056,28,Positive,0.7641521692276001,0.7641521692276001
12.357344,45.429456,41,Negative,0.78373783826828,-0.78373783826828
12.357966,45.428432,33,Positive,0.8794653415679932,0.8794653415679932
12.357344,45.429456,31,Negative,0.9905941486358644,-0.9905941486358644
12.358052,45.427815,30,Negative,0.6705908179283142,-0.6705908179283142
12.35802,45.429712,34,Positive,0.7342785000801086,0.7342785000801086
12.358546,45.428319,25,Positive,0.8276845812797546,0.8276845812797546
12.357344,45.429456,30,Negative,0.9233554005622864,-0.9233554005622864
12.357677,45.429607,28,Negative,0.8672332763671875,-0.8672332763671875
12.357913,45.428191,29,Negative,0.951598048210144,-0.951598048210144
12.358707,45.428056,38,Positive,0.5176265835762024,0.5176265835762024
12.358567,45.4278,31,Negative,0.995543658733368,-0.995543658733368
12.358546,45.428319,33,Positive,0.6476075649261475,0.6476075649261475
12.358707,45.428056,26,Positive,0.6387453079223633,0.6387453079223633
12.357344,45.429456,38,Negative,0.746421754360199,-0.746421754360199
12.358567,45.4278,34,Negative,0.8528338074684143,-0.8528338074684143
12.358567,45.4278,31,Negative,0.9417542219161988,-0.9417542219161988
12.357344,45.429456,31,Negative,0.5523435473442078,-0.5523435473442078
12.358868,45.42914,27,Positive,0.8446418046951294,0.8446418046951294
12.357344,45.429456,28,Negative,0.9278499484062196,-0.9278499484062196
12.358868,45.42914,33,Positive,0.9616163969039916,0.9616163969039916
12.360949,45.426061,44,Negative,0.5087652802467346,-0.5087652802467346
12.36017,45.426314,36,Positive,0.8164429664611816,0.8164429664611816
12.36017,45.426314,27,Positive,0.8172470927238464,0.8172470927238464
12.359814,45.426669,31,Positive,0.994141161441803,0.994141161441803
12.359814,45.426669,27,Positive,0.8925102353096008,0.8925102353096008
12.359814,45.426669,21,Positive,0.9344925880432128,0.9344925880432128
12.359814,45.426669,36,Positive,0.6770554780960083,0.6770554780960083
12.359814,45.426669,40,Positive,0.5037135481834412,0.5037135481834412
12.359814,45.426669,42,Positive,0.6986716985702515,0.6986716985702515
12.357462,45.428557,31,Negative,0.927282691001892,-0.927282691001892
12.358932,45.426752,38,Positive,0.9237489700317384,0.9237489700317384
12.340385,45.434493,33,Negative,0.9957672357559204,-0.9957672357559204
12.346829,45.434382,28,Negative,0.5437047481536865,-0.5437047481536865
12.341077,45.436423,37,Positive,0.5534307956695557,0.5534307956695557
12.338258,45.440365,33,Positive,0.5096142292022705,0.5096142292022705
12.3408,45.433697,26,Negative,0.9953314661979676,-0.9953314661979676
12.349671,45.432873,30,Negative,0.7535789608955383,-0.7535789608955383
12.339489,45.434564,40,Positive,0.8736684322357178,0.8736684322357178
12.355602,45.433268,28,Positive,0.9075630307197572,0.9075630307197572
12.34596,45.435779,33,Negative,0.5338512659072876,-0.5338512659072876
12.350077,45.432161,28,Positive,0.5226038694381714,0.5226038694381714
12.339179,45.43938,29,Negative,0.8674454092979431,-0.8674454092979431
12.33965,45.433281,32,Negative,0.760278582572937,-0.760278582572937
12.33965,45.433281,42,Negative,0.9915156364440918,-0.9915156364440918
12.33965,45.433281,28,Negative,0.9788331389427184,-0.9788331389427184
12.352892,45.432935,28,Negative,0.8739905953407288,-0.8739905953407288
12.337809,45.43403,31,Negative,0.8470278382301331,-0.8470278382301331
12.33965,45.433281,35,Negative,0.9666804075241088,-0.9666804075241088
12.34374,45.433906,28,Negative,0.99947589635849,-0.99947589635849
12.338333,45.433771,34,Negative,0.9180034399032592,-0.9180034399032592
12.336906,45.437076,46,Negative,0.9920072555541992,-0.9920072555541992
12.33763,45.433857,33,Negative,0.9393806457519532,-0.9393806457519532
12.338338,45.432909,32,Negative,0.7530160546302795,-0.7530160546302795
12.339277,45.435404,32,Negative,0.9290462136268616,-0.9290462136268616
12.33836,45.433903,27,Negative,0.9048160910606384,-0.9048160910606384
12.340983,45.43359,24,Negative,0.9876353144645692,-0.9876353144645692
12.338803,45.434119,30,Positive,0.5884379148483276,0.5884379148483276
12.33933,45.433575,41,Positive,0.9834376573562622,0.9834376573562622
12.33979,45.434376,36,Negative,0.576948881149292,-0.576948881149292
12.336875,45.435194,29,Negative,0.9488059878349304,-0.9488059878349304
12.339363,45.434058,36,Negative,0.7793382406234741,-0.7793382406234741
12.342023,45.438359,35,Negative,0.679004967212677,-0.679004967212677
12.33993,45.43328,26,Positive,0.869086742401123,0.869086742401123
12.339797,45.434602,31,Negative,0.9667320847511292,-0.9667320847511292
12.347036,45.435016,25,Negative,0.9975435137748718,-0.9975435137748718
12.338279,45.432754,32,Negative,0.9573161005973816,-0.9573161005973816
12.34343,45.431922,28,Negative,0.9751781225204468,-0.9751781225204468
12.339768,45.433162,31,Negative,0.9183144569396972,-0.9183144569396972
12.339116,45.434057,35,Positive,0.6483820080757141,0.6483820080757141
12.340071,45.43327,34,Negative,0.9973899722099304,-0.9973899722099304
12.340895,45.433505,37,Negative,0.8330531716346741,-0.8330531716346741
12.339481,45.433674,38,Positive,0.998402178287506,0.998402178287506
12.341616,45.433771,33,Negative,0.922088086605072,-0.922088086605072
12.340543,45.433439,28,Positive,0.6157703995704651,0.6157703995704651
12.347398,45.433575,27,Negative,0.9404874444007874,-0.9404874444007874
12.339781,45.43429,27,Positive,0.8010662794113159,0.8010662794113159
12.338148,45.433721,28,Negative,0.6776186227798462,-0.6776186227798462
12.339094,45.434042,24,Negative,0.9327418208122252,-0.9327418208122252
12.33977,45.434072,41,Negative,0.6535861492156982,-0.6535861492156982
12.338976,45.436729,24,Negative,0.862164318561554,-0.862164318561554
12.339556,45.433683,26,Positive,0.7912945747375488,0.7912945747375488
12.338697,45.43417,41,Negative,0.799988865852356,-0.799988865852356
12.339845,45.433311,26,Negative,0.9950280785560608,-0.9950280785560608
12.340339,45.433891,39,Negative,0.9556641578674316,-0.9556641578674316
12.339652,45.433176,26,Negative,0.9158540964126588,-0.9158540964126588
12.339915,45.433737,29,Negative,0.8888322710990906,-0.8888322710990906
12.340956,45.433692,41,Positive,0.6766491532325745,0.6766491532325745
12.337152,45.434915,39,Negative,0.705750584602356,-0.705750584602356
12.340076,45.433519,29,Positive,0.6645679473876953,0.6645679473876953
12.337646,45.434001,43,Negative,0.9500991702079772,-0.9500991702079772
12.339835,45.433173,32,Negative,0.8829042911529541,-0.8829042911529541
12.340317,45.433771,25,Positive,0.5118486285209656,0.5118486285209656
12.339835,45.433911,37,Positive,0.5965474843978882,0.5965474843978882
12.3408,45.433063,27,Negative,0.5603489875793457,-0.5603489875793457
12.339406,45.435487,33,Negative,0.969312846660614,-0.969312846660614
12.342388,45.441999,41,Negative,0.9617404341697692,-0.9617404341697692
12.341262,45.433612,26,Positive,0.840512216091156,0.840512216091156
12.340757,45.43351,29,Positive,0.9018281698226928,0.9018281698226928
12.340114,45.433499,26,Negative,0.6237176060676575,-0.6237176060676575
12.340425,45.433364,23,Negative,0.9994949102401732,-0.9994949102401732
12.339608,45.433905,38,Positive,0.747236430644989,0.747236430644989
12.338343,45.434376,28,Negative,0.7497045993804932,-0.7497045993804932
12.340328,45.433755,27,Negative,0.878292441368103,-0.878292441368103
12.340157,45.433646,30,Negative,0.8539507985115051,-0.8539507985115051
12.348652,45.434844,32,Positive,0.8087561726570129,0.8087561726570129
12.340478,45.433673,27,Positive,0.949266254901886,0.949266254901886
12.340972,45.43365,26,Negative,0.7484750747680664,-0.7484750747680664
12.340457,45.433364,25,Positive,0.7830496430397034,0.7830496430397034
12.340483,45.436963,29,Negative,0.8314477205276489,-0.8314477205276489
12.340682,45.433421,34,Negative,0.9397764205932616,-0.9397764205932616
12.34977,45.433003,24,Positive,0.9879846572875975,0.9879846572875975
12.346308,45.433772,35,Negative,0.7913402915000916,-0.7913402915000916
