place_id,type,shop_name,shop_address,shop_rating,images,gps,review_rating,review_date,reviewer,review_text,link,local_guide,source_type
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38utCjo6rl-5NBHDwKpBcsgj3ID8O9w7Bwl6QRK-dCQVlVoDblc27cqap9bT0Dw_twlvqYcf0tuDHIu37XWpcS90JAJ0I8NcGC2B7zezNqGLEsnBxEOTlgj2a5RBRFhcJ7OOyhDn', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38u3VLdNkiKLW1yriDc18qPI5nfB7kKca9pd_-h8v0tWHHjaXtF0dbp4vjEs9VbD0ntzObuMZesOJgAJqFJBIkbzOpikeJjsL1A28ftPSLADakKWJI15BMlGMk2WXds1Dk73Q1f0Ag', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tuIp7WEeB5nG2_RY59-SlecUwuHrJrH2Q4NirwUFna0We7lLk3nm0vFZeCz1yw0fuTzC91MyqFeaTbe2UaUh5NXN0lxZVvU7ailG11scj37IQmZ7RMcu6I1yWoaFcwTM0774tp', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38sWPX2W0eZwCM-XRHx1y9Nh00pGBbHG2hWyRDe1RDoLNQguklN72SctfhZL5NGf0sGbhuFJnuK9qPquZx7DAptuWsyAgh8f9OSVTkDjmzjm0b1TBI0qHGVEgBiZVJhtHwc4tuL4']","45.428697299999996,12.3441575",5.0,7 months ago,cando2008au Compton,"The maze is 1km to walk thru. There is a wonderful story behind the maze that the tour explains.
Booking the tour is the only way to walk through the maze also",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3ejltNXJ3RRAB!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CIHM0ogKEICAgMCwz9m5rwE%7CCgsIpNX4vgYQ2NONMA%7C?hl=en-US,True,park_reviews
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,,"45.428697299999996,12.3441575",5.0,8 months ago,Brian Babst,"Fabulous and mostly undiscovered addition to Venice.  Quick trip from San Zachariah across the bay to the Island.  Reservation for the Labyrinth required (with good reason - too many people would spoil the magic).  No reservation needed for the bell tower, but do bring cash for the elevator ticket.  I think it was 10 euro.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnc2VIWkZnEAE!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CIHM0ogKEICAgMDgseHZFg%7CCgwIuJr3vQYQ2LfPpQI%7C?hl=en-US,True,park_reviews
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,,"45.428697299999996,12.3441575",5.0,3 months ago,Jorge Ahumada,Fantastic place and well deserved homage to the greatest Latin American writer.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSSFpDMHhhV1Z0ZVRkRlFXVkJXRVp3UkdGaWRFRRAB!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CAIQACodChtycF9oOkRHZC0xaWVteTdFQWVBWEZwRGFidEE%7C0cUXtGta0K1%7C?hl=en-US,True,park_reviews
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,,"45.428697299999996,12.3441575",5.0,a year ago,Andrew Johnson,"Fun experience, get just enough explanation of the labyrinth from the guided tour and musical accompaniment as you walk through. Requires pre-booking",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqa2JTc0ZREAE!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CIHM0ogKEICAgICjkbSsFQ%7CCgwIhduasQYQqPDcrQE%7C?hl=en-US,True,park_reviews
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,,"45.428697299999996,12.3441575",1.0,Edited 2 years ago,Kristina Beltram,"Terrible exeperience! Came
with two children to only visit the labyrinth and it was already fully booked. If you want to visit, book the visit earlier (1-2 days prior)!!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHbnAtOFJ3EAE!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CIHM0ogKEICAgICGnp-8Rw%7CCgwI9LaIqAYQgM-z_AE%7C?hl=en-US,True,park_reviews
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,,"45.428697299999996,12.3441575",2.0,a year ago,Ingrid Bergheden,"You're not able to visit the labyrinth by yourself, only with a guided tour during certain hours of the day, which you have to book in advance.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMdXBhUEpBEAE!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CIHM0ogKEICAgICLupaPJA%7CCgsI3LLFswYQwPrmfg%7C?hl=en-US,True,park_reviews
ChIJ4fF5wyuufkcRLLQRrmJ8yRQ,Garden,Labirinto Borges,"30133 Venezia VE, Italy",3.8,,"45.428697299999996,12.3441575",2.0,4 years ago,Alessandra Zavatti,The labyrinth is nice but if you want to see and visit it you have to pay 14 euro: too much for a audio registered audio guide. Not worth the money.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxNkp2dFZ3EAE!2m1!1s0x0:0x14c97c62ae11b42c!3m1!1s2@1:CIHM0ogKEICAgIDq6JvtVw%7CCgwI5K3ihgYQ2PDn7QE%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38syWUEg6_ZRz4ZgYhEqA4JMQBcnJZCrTryVKBkzjAkpcBNAOLnVR2kAqCdKZAwZZ2wemngZZGy3wL3GGxhmQJTjR_5HX2m_3h_WdnkNy741270Ss9iYSBRtgsmSZs7kweD8ktrr8Q', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38v-uk1wE4sZf0CysHocYRXgjWj7hzx2HOIPMqqZy5gCes7swRem9ZGtqO674IVOv__c3uWsfyAMueNXifETpZs0PMD0bUPQPiaOMbY2Yhnon6Y8CMrh4b4vimTpSUZR8O5GsVhwUQ', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38uS8nZQyQDKe3ZY5Lw0aaV5iRxjBfdmYpBlHclr4lKuP_BnJbzkK-0tit0KvfcPZ1P1JV-_xzhVlEpMwYuSFzQ9spaGWG8waJ5kSw3U-51ApCeU-n7_INJnuJ5bOJaqAxJTsPXX']","45.434934399999996,12.325874299999999",5.0,Edited a year ago,M Sheikh,"The new Town Chef restaurant at Gateway Blvd Edmonton opened yesterday. The food was fantastic, and the service was excellent",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNMLS0tOUJREAE!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CIHM0ogKEICAgICL---9BQ%7CCgsIqsLLtQYQsNf6Ow%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",5.0,5 months ago,Brendan Squires,Small public garden with a few benches to sit on. Right next to the canal. Perfect to eat a takeaway lunch.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLLW84ZXJuOHIzZGNREAE!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CIHM0ogKEK-o8ern8r3dcQ%7CCgsIn8vBwQYQkNT6Kg%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",5.0,9 months ago,Jan Lastuvka,Best public chill spot next to uni,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBLWFyS2ZnEAE!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CIHM0ogKEICAgMCA-arKfg%7CCgwIpar9vAYQ6POxrgM%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",4.0,4 years ago,Giacomo Cucinotta,"Un giardinetto di pochi metri quadri che si affaccia sul Rio e sul Ponte di Ca’ Foscari e che rappresenta un angolo di pace rispetto al viavai dei turisti.
L'ingresso teoricamente è consentito solo agli studenti e al personale di Ca’ Foscari.
Sulla calle è presente una fontanella.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURxN19IdzJ3RRAB!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CIHM0ogKEICAgIDq7_Hw2wE%7CCgwI5-3VhwYQkJqA4QI%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",5.0,3 years ago,daniel gonzalez,"Hermoso y apacible lugar para descansar, entre tanta muchedumbre que caracteriza a Venecia.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQydzk2MEVnEAE!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CIHM0ogKEICAgID2w960Eg%7CCgwIkKGulAYQqLL2xwE%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",5.0,2 months ago,pierpaolo sdrigotti,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5cWRVUmhORkpmWjNOMFR6WkpTelkxU3pkNVZtYxAB!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CAIQACodChtycF9oOl9qdURhNFJfZ3N0TzZJSzY1Szd5Vmc%7C0cfBckMfeMM%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",5.0,2 months ago,Gemma Clarke,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214d2QwcExRVmgzT1ZZNVlrbzVVRGN6U3pkSmVGRRAB!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CAIQACodChtycF9oOmxwd0pLQVh3OVY5Yko5UDczSzdJeFE%7C0cdC07ssoKU%7C?hl=en-US,True,park_reviews
ChIJMwEKW3OxfkcRTFvB9oPuro0,Garden,Giardino di Ca’ Dolfin,"Sestiere Dorsoduro, 3825, E, 30123 Venezia VE, Italy",4.5,,"45.434934399999996,12.325874299999999",3.0,4 months ago,Bea Domínguez,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taalVISmlRMXBRZVVSd2FXTkliWEJ1YzFrd1VVRRAB!2m1!1s0x0:0x8daeee83f6c15b4c!3m1!1s2@1:CAIQACodChtycF9oOkZjUHJiQ1pQeURwaWNIbXBuc1kwUUE%7C0cL4a2VkMo9%7C?hl=en-US,True,park_reviews
ChIJC8-cKQCxfkcROXowD-sZ4rA,Garden,Panchina A.Nulli,"Fondamenta S. Biagio, 783, 30133 Venezia VE, Italy",5.0,,"45.427399699999995,12.322710299999999",5.0,2 months ago,Agnese Cattoretti,"Panchina A. Nulli: posto da non perdere per avere la completa esperienza di Venezia, per godere il panorama e i tramonti gustando uno spritz. Ideale per un pasto frugale fuori dalla bolgia turistica, però poi portatevi via le immondizie. Attenzione a sedersi, potrebbe arrivarvi sulla camicia un improvviso schizzo di sugo, ma vale l'esperienza. Aggiungi anche tu la tua foto!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKbVdXaFpUR2g2Um0xdFprWnRSRE5wTnpCeFdWRRAB!2m1!1s0x0:0xb0e219eb0f307a39!3m1!1s2@1:CAIQACodChtycF9oOkJmWWhZTGh6Rm1tZkZtRDNpNzBxWVE%7C0cgdLAYjJuB%7C?hl=en-US,True,park_reviews
ChIJC8-cKQCxfkcROXowD-sZ4rA,Garden,Panchina A.Nulli,"Fondamenta S. Biagio, 783, 30133 Venezia VE, Italy",5.0,['https://lh3.googleusercontent.com/geougc-cs/AMBA38vb6qwdEAHhNzlGNns6WJ15SFCU3BRpoiHVvg__0-e54fCeyisXoXrHqaWpFcpIc4K2ohuvdcu3Y_hjv92jUNWGvrVusqinNI-SX9C-b7dCE5y6gnGwD6YVUabBgcleRya9h0rGvHNegYs'],"45.427399699999995,12.322710299999999",5.0,3 months ago,Roberto,"Ti siedi in riva al mare, con la brezza marina e la vista di Venezia davanti. Best things in life are free...",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CNmQyUlZRME10ZW5GSlRTMHRjbWxKT1RsNmVVRRAB!2m1!1s0x0:0xb0e219eb0f307a39!3m1!1s2@1:CAIQACodChtycF9oOnB6d2RVQ0MtenFJTS0tcmlJOTl6eUE%7C0cVdf53YHvt%7C?hl=en-US,True,park_reviews
ChIJC8-cKQCxfkcROXowD-sZ4rA,Garden,Panchina A.Nulli,"Fondamenta S. Biagio, 783, 30133 Venezia VE, Italy",5.0,,"45.427399699999995,12.322710299999999",5.0,2 months ago,Elena Casella Conductor,Ricordi di panorama vasto e immensamente bello. Le cose migliori della vita sono gratis.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxRGFrbEZPQzA1UlhCeldrOXdZVXhSWjJsc2JGRRAB!2m1!1s0x0:0xb0e219eb0f307a39!3m1!1s2@1:CAIQACodChtycF9oOi1DaklFOC05RXBzWk9wYUxRZ2lsbFE%7C0cg8yDHpenz%7C?hl=en-US,True,park_reviews
ChIJC8-cKQCxfkcROXowD-sZ4rA,Garden,Panchina A.Nulli,"Fondamenta S. Biagio, 783, 30133 Venezia VE, Italy",5.0,,"45.427399699999995,12.322710299999999",5.0,2 months ago,jacopo giliberto,la panchina nulli è uno dei luoghi che preferisco.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toNFozaFRjM05pWW1oM2Frc3hURzFpYlc5MU0yYxAB!2m1!1s0x0:0xb0e219eb0f307a39!3m1!1s2@1:CAIQACodChtycF9oOkh4Z3hTc3NiYmh3aksxTG1ibW91M2c%7C0cg8CTD7F8-%7C?hl=en-US,True,park_reviews
ChIJC8-cKQCxfkcROXowD-sZ4rA,Garden,Panchina A.Nulli,"Fondamenta S. Biagio, 783, 30133 Venezia VE, Italy",5.0,,"45.427399699999995,12.322710299999999",5.0,2 months ago,marina belli,Da non perdere assolutamente,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSdE5YQmFRbXhKY21vd1gySkxkV2RHUkVsT1JGRRAB!2m1!1s0x0:0xb0e219eb0f307a39!3m1!1s2@1:CAIQACodChtycF9oOkRtNXBaQmxJcmowX2JLdWdGRElORFE%7C0cg8D0hbTPk%7C?hl=en-US,True,park_reviews
ChIJC8-cKQCxfkcROXowD-sZ4rA,Garden,Panchina A.Nulli,"Fondamenta S. Biagio, 783, 30133 Venezia VE, Italy",5.0,,"45.427399699999995,12.322710299999999",5.0,3 days ago,piero bortoletti,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taT05HeHFNbkZxZERoSFl6QjFkRkl4WmpGRlIxRRAB!2m1!1s0x0:0xb0e219eb0f307a39!3m1!1s2@1:CAIQACodChtycF9oOkZONGxqMnFqdDhHYzB1dFIxZjFFR1E%7C0d4ndQZbJVV%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",4.0,5 years ago,D M,"Very nice view,not more than that. take a lot of beatiful pictures",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzM3BmQTJnRRAB!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICs3pfA2gE%7CCgsIiu3e8QUQgOKEVQ%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",4.0,7 years ago,Raul AB,Really nice!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChRDSUhNMG9nS0VJQ0FnSUN3bXNNeRAB!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICwmsMy%7CCgwI4sLf2wUQoImKigE%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",5.0,2 years ago,Marco Serena,"Posto più bello e rappresentativo dell'antica repubblica di Venezia.
Esperienza emozionante e rara.
Raggiunta solo tramite barca.
Organizzata per i giovani che amano l'avvenuta in luoghi quasi dimenticati.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNacnBUZWV3EAE!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICZrpTeew%7CCgwI2ZD4pwYQ2NK21wE%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",4.0,Edited 6 years ago,Antonio Manno,"Situata davanti al porto di San Nicolò di Lido, uno dei tre varchi che mette in comunicazione la laguna con il mare Adriatico. Nel corso del XVI secolo, la Repubblica di Venezia fece erigere una moderna fortezza per difendersi da eventuali attacchi dal mare. In precedenza, il sito ospitava un castello posto a guardia di una robusta e lunga catena che sbarrava l'accesso alle navi nemiche. La fortezza venne ideata dal capitano generale dell' esercito veneziano, il duca di Urbino Francesco Maria I della Rovere, e progettata dell'architetto Michele Sanmicheli che mascherò la moderna macchina militare, dotata di artiglierie per sparare a pelo d'acqua, con una struttura architettonica di ordine rustico, ad imitazione degli antichi archi di trionfo romani. Il luogo meriterebbe una più degna valorizzazione sia del monumento che della natura che lo circonda, da aprire al pubblico e da mettere in relazione con l'antistante fortezza di San Nicolò, ora abbandonata e un tempo sede del corpo dei Lagunari, annessi alla divisione Folgore.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBdmVDYU1nEAE!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICAveCaMg%7CCgwIxfv24gUQiLjxigI%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",5.0,7 years ago,Massimiliano Bortolozzo,É l'isola dove una volta c'erano i lagunari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3N0kyNWtBRRAB!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICw7I25kAE%7CCgsIpLSR0wUQwMvoSw%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",5.0,7 years ago,Mifos Milorad Ivančević,Svaki put novo ushićenje dolaskom u Veneto,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBNE5yYkxREAE!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICA4NrbLQ%7CCgwIp87B1gUQwMuDugM%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,['https://lh3.googleusercontent.com/geougc-cs/AMBA38sZ-TtGX7FWWO_xIhiEW4ShxgV4TwvQJ0sNbGLc5bo72pMAhDGDQ9yieJwUBxjsqUSy7PAB4m64zVGAFd5TSOLvINxFSUM7cYdCJnBVNxJfT2OFVlVPWheez1Xmdyj0LXrWScY'],"45.434602,12.381146",5.0,7 years ago,Сергей Мороз,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRMDhDa0t3EAE!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICQ08CkKw%7CCgwIqIWp2gUQgJO0rAI%7C?hl=en-US,True,park_reviews
ChIJyShWZ1uufkcRe94BM3TUt3w,Park,Isola di Sant'Andrea,"30141 Venezia VE, Italy",4.5,,"45.434602,12.381146",5.0,7 years ago,Meyer Izbicki,De tirar o fôlego!,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3a3JDbl9RRRAB!2m1!1s0x0:0x7cb7d4743301de7b!3m1!1s2@1:CIHM0ogKEICAgICwkrCn_QE%7CCgsIhMm81wUQgNaeJA%7C?hl=en-US,True,park_reviews
ChIJu93YP16xfkcRdkQTPa9kswQ,Park,Port San Giuliano,"Cavalcavia S. Giuliano, 26, 30173 Venezia VE, Italy",4.1,,"45.466232399999996,12.280560399999999",3.0,7 years ago,Mighty Asima,"There  is  a  big  park  about  4000m  with  bicycle  pitches  interlaced  and  pedestrian  ways,  at  the  end  of  the  park  lies  the  lagoon.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3d1pfN0dBEAE!2m1!1s0x0:0x4b364af3d134476!3m1!1s2@1:CIHM0ogKEICAgICwwZ_7GA%7CCgwImISR0QUQwKzv0QM%7C?hl=en-US,True,park_reviews
ChIJu93YP16xfkcRdkQTPa9kswQ,Park,Port San Giuliano,"Cavalcavia S. Giuliano, 26, 30173 Venezia VE, Italy",4.1,"['https://lh3.googleusercontent.com/geougc-cs/AMBA38uCfaYeeeR0QAcDIxuYzR6sLOljDcOH22n32_VNvicucASy-5jNT2-b9VenrGX26aLdE3MhdrIltgtpl_iNrsIlUy1RZWmsCaJO5ORqmFiiLoSIdZ4tHWQ89fCG8QQOICpg7GvGcg', 'https://lh3.googleusercontent.com/geougc-cs/AMBA38tHujRzelyMXyTTe7JttIg2o_l5-tHHXYfKb47ORaLibIdn0sOz2VkhiIZZqawoW4wW4wq4oLRWQ-vlttGB9MbEBK7ies_J238_gw0M5HjsCixpH-eU210llU-LXqGRzsaEj0E1']","45.466232399999996,12.280560399999999",5.0,7 months ago,LEGEND OPOKU,Very beautiful,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3Mk1lbVd3EAE!2m1!1s0x0:0x4b364af3d134476!3m1!1s2@1:CIHM0ogKEICAgMDw2MemWw%7CCgwI3KD_vgYQqJ6WiAE%7C?hl=en-US,True,park_reviews
ChIJu93YP16xfkcRdkQTPa9kswQ,Park,Port San Giuliano,"Cavalcavia S. Giuliano, 26, 30173 Venezia VE, Italy",4.1,,"45.466232399999996,12.280560399999999",5.0,8 years ago,Matteo Marcuglia,Ok,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRcHVpcVFnEAE!2m1!1s0x0:0x4b364af3d134476!3m1!1s2@1:CIHM0ogKEICAgIDQpuiqQg%7CCgwIv5KmwgUQwObowgI%7C?hl=en-US,True,park_reviews
ChIJu93YP16xfkcRdkQTPa9kswQ,Park,Port San Giuliano,"Cavalcavia S. Giuliano, 26, 30173 Venezia VE, Italy",4.1,['https://lh3.googleusercontent.com/geougc-cs/AMBA38tnvZiynWm4bs5H16EuweViO3VnjKWbdwAZ5gW__9uJkBXlE_Y6ueoDXBxJ59su4ajPGra3OTABVnW3IezXYw_TcPj7l0OPGR6aNKcN5GsAo8UUIzrtmMzqtUzK6NzosNUstBRm'],"45.466232399999996,12.280560399999999",4.0,8 years ago,Giorgio Fonda,"Il parcheggio è gratuito, però il traghetto per Venezia costa 20 euro a persona.
Tanto vale parcheggiare a piazzale Roma.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnZ2VpbzN3RRAB!2m1!1s0x0:0x4b364af3d134476!3m1!1s2@1:CIHM0ogKEICAgICggeio3wE%7CCgsIv5aSyQUQwJ3YEA%7C?hl=en-US,True,park_reviews
