position,title,rating,reviews,type,address,open_state,place_id,gps,link,thumbnail,original
13,Parco Laghetti Martellago,4.5,2341.0,Parco,"Via Ca' Bembo, 30030 Maerne,Martellago VE, Italia",Aperto 24 ore su 24,ChIJ87-lkZPKfkcR0psceiaLqwQ,"{'latitude': 45.5334826, 'longitude': 12.1672696}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiZbjecCFRTek2iHQXUuVwlfPfrfbOzezg7K5wJwDWtL3y1oPi3L8Bg5e9zmZs8QMHEYbqnf18tQ9Q_2yFUimOWeaZp0RjL1sa4kxw73BBRbxlJv8y3Z1o6ctii549_p3Rb-8=w122-h92-k-no,
14,Bosco di Campalto,3.8,63.0,Area per passeggiate,"Via Cimitero Campalto, 30173 Venezia VE, Italia",Aperto 24 ore su 24,ChIJ3Q84ALezfkcRsoBCxRWklYU,"{'latitude': 45.488644199999996, 'longitude': 12.3070425}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzklZvHLW1rGYIVqylAPs506z8NZhz7kCIpJ7_35G_bXqpRVbtveYA-ntQxqybHn7FD-GbNOCioZqjAyTJgAe9MldE4_32E3G3DRk_y4TqDVb9DHSDp7D3tclHI2aQYpyroiouFTg=w163-h92-k-no,
15,Area Cani San Giuliano,3.4,57.0,Parco per cani,"Percorso Parco S. Giuliano, 30173 Venezia VE, Italia",Aperto 24 ore su 24,ChIJzWdOWeSzfkcRJmRXtltxu5E,"{'latitude': 45.4764408, 'longitude': 12.2774714}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhERfOWOtyMOs06kEFXLcOu9YVABtLnBRkIlybmVoMzDazcayN4NON_MdVfxEZILsW9Vj9BNKgExP1gBl5Zp66i65J7xnWGiJdacjAfR7gPOdOCwQYkXq9VaB1BETAmC_E_gVH=w163-h92-k-no,
16,Parco Giochi,4.5,136.0,Parco comunale,"V. Tevere, 70, 30173 Venezia VE, Italia",Aperto 24 ore su 24,ChIJP7C1Szu1fkcRLvwwPwPBCAw,"{'latitude': 45.496940699999996, 'longitude': 12.261163999999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0kcP9k-igWl9gpzTQqb9wC_IhwiydOl7G1EnrLfQW3hKyBSNy0SeRD3_r2tcT4zz6V9hAECFSSVTxWJNABYjp8B7H75i5TB1NWlkocwutteWWkrK8uRZddEL6znTjfD2DsB_u=w80-h106-k-no,
17,"Parco di Villa Querini ""Andrea Zanzotto""",3.8,355.0,Parco,"Via Circonvallazione, 30171 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 20:30,ChIJwei4gUe0fkcRia7vKzzSq6Y,"{'latitude': 45.4940187, 'longitude': 12.2350783}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsf3qmF6KPixbvpqTblfV86ErInYZox9DNbzmDHdo1bacgPaeT1vIDRHXIASh-PZg2uzHHgXBITgQxNw-OEysmVvRQJ66pOIK8E0gEWsGHLjCbc21wv_quu1lAYTTwb5ly4RdrAQ=w122-h92-k-no,
18,Parco giochi UGUALELAND,5.0,1.0,Parco,"V. Forte Marghera, 30, 30173 Mestre, Venezia VE, Italia",Aperto 24 ore su 24,ChIJKz8cx-GzfkcRH5XfMSLRRws,"{'latitude': 45.4762552, 'longitude': 12.262621399999999}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t7bHVw8dK8PwA7oGeDNXLg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=148.93034&pitch=0&thumbfov=100,
19,Parco Mazzorbo,4.7,22.0,Parco comunale,"Fondamenta di Santa Caterina, 2, 30142 Venezia VE, Italia",Chiuso ⋅ Apre ven alle ore 08,ChIJ712-gfqtfkcRxwdZ3FxxRUU,"{'latitude': 45.4891697, 'longitude': 12.4125743}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxL3eTA1axpxUka9JUdc8tovhcax9Hbjj7AEupngIZ5yW4kXnYOCovd6_VFL7GTJiO4TN5GqD2-vfweGWbUL2tvANzrm2r73m_t7Un3yZlyY49rENbVr6bftXG9M4n5Zu50bGo=w122-h92-k-no,
20,Parco Eunice Kennedy,4.2,149.0,Parco comunale,"Viale don Luigi Sturzo, 30174 Venezia VE, Italia",Aperto 24 ore su 24,ChIJSzFE2GO0fkcRMOEkn8Jxzug,"{'latitude': 45.508058899999995, 'longitude': 12.257214099999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8ijg1Ld4HBv7OY7IR3pjupc0TQQlxszH0tEb2EFBY2yybz0qAs8GT9XTQ2ES2_Vdgy-GwS4vY45qsuI_pBLb5sgRjFcvAsMEXztjHbx1yaxhKKhbiyS6tDV4WO3fZAvC16_3iIg=w122-h92-k-no,
1,Parco Monviso,4.0,164.0,Parco,"Via Monte Cervino, 59, 30173 Venezia VE, Italia",Aperto 24 ore su 24,ChIJ2bpfe3-0fkcRapNpFajmEoM,"{'latitude': 45.5058429, 'longitude': 12.274064}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzg2vHz4gMNRVSH5i9oc6MuIGuNHF1q1SV47WHETZ0wwJXyLfxxto-D09rOgfJc4sWXInqcXFdkt8k_n0l0p0O-fJxieBZC-8_KTLQoQ5yQOQZYrbWAgOLNbHybGFupEDediWaw=w103-h92-k-no,
2,"Venezia In Bici, Ritrovo Parco San Giuliano",5.0,1.0,Parco,"F7G9+FV, 30100 Venezia VE, Italia",,ChIJb6cDWTuzfkcRWJTP7gbJN8M,"{'latitude': 45.476176599999995, 'longitude': 12.269667}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeb-foqosxDSciggR_SMd667RGf74OOWdYJv8z9sGJTw0-64HkSOgqR9JkJq_fR5n9Zsg7rbBYN3Iyt_Kb_aUbl9peD5rIAZlBX1H3FD2unejNFnVtu-4gOVeC2KaYPZKjkVRdaG9-S94=w80-h142-k-no,
3,Fonte d'acqua nel parco,5.0,1.0,Parco,"Fondamenta di Santa Caterina, 2, 30142 Venezia VE, Italia",,ChIJ-8DGPQCtfkcRicszqx4TX7Q,"{'latitude': 45.489209699999996, 'longitude': 12.412628}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyCPvJPEe7sogK5MXRsh9J83d78I_iGKjmUBKSkiivcf98p6EUvSgArJ-Q4YBs8rkGtNguXmKFReerpU-CPXO0oCzYwxa_QMp1pOI-RQKHgNJU9Ytq4mgBimmGx0Slgr1IqzwQmjPRCsrvL=w80-h106-k-no,
4,Parco Nuove Gemme,4.2,1055.0,Parco,"Via Rossignago, 30038 Spinea VE, Italia",Chiude tra poco ⋅ 20 ⋅ Apre ven alle ore 07:30,ChIJT6-XdwnKfkcRyPDvUkjp648,"{'latitude': 45.4943052, 'longitude': 12.1651536}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzmIAVJJLc0ox8LvtEUt5aFpV1O1uXDw7_3I_Lc1Pik4V30X-h5x664IpkFThb-shkd3tPEK303zF7tDK09iitAyJvZAMI2XsBF5ZP-ehJrTMCnEfsZLcNXadaAAEzynB9beFCz7Q=w122-h92-k-no,
5,Parco giochi,3.9,20.0,Parco,"Str. di Corte Comare, 82, 30142 Venezia VE, Italia",,ChIJScvvh0OtfkcR7oppuYDTE24,"{'latitude': 45.486202, 'longitude': 12.4133032}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwtMMEUBIX84I_kKB6C2hV7S1larGfMQVjbTDWc1dgCL6AKxDR3HvRQhwMLeeEqXkP2IufGm_Igp55KJH8SmCo3XZ4a11QafTrZo2YpZ8SUGtBeYJXbYY705cdWsOmmtbdiGrF09A=w122-h92-k-no,
6,Parco Pividor,3.9,7.0,Parco comunale,"Via Alberoni, 30126 Venezia VE, Italia",Aperto 24 ore su 24,ChIJXwyvFFSvfkcRDaAcVySQePA,"{'latitude': 45.3874912, 'longitude': 12.3526323}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx2bEmsW33kmhJmxU6KRPr2AleMHP3Mk5r2zXN0rc5LQfhJ0LqWbdX4tS3ZtWRkWsxTjOZmNLRyWDQRO2ZChWZdyrSOBqWhBbulPxkcHIg9JDhYOWJlyna2OCZkOcfcJ7UfVULb=w80-h92-k-no-pi-0-ya20-ro-0-fo100,
7,Parco Baden Powell,4.2,19.0,Parco,"Via C. Beccaria, 29-35, 30175 Venezia VE, Italia",Ora aperto,ChIJ2zvGUYK2fkcRvSP4sLa0H2U,"{'latitude': 45.4744117, 'longitude': 12.219894799999999}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eFcJKlEDyYzBs3jx5oujYA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=80.81328&pitch=0&thumbfov=100,
8,Parco Buozzi,4.6,5.0,Parco comunale,"Via Buozzi, 30173 Venezia VE, Italia",,ChIJm0PXtzW1fkcRHJ9q3xlXylg,"{'latitude': 45.501131, 'longitude': 12.2698711}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRXiXbHSCgc2ZCpGy4miQ4oGPThjfNiL9_CHzOxLaoNSq2fFBL7gxztwgZUntbW4Y_l_Cq68IEK7iXnGdRJgVI0cL6XQUgkAU3SCWPdVLci9EWXxq6XWVXSU4hSw21D7GQP-w=w163-h92-k-no,
9,Parco poste,4.7,3.0,Parco,"Via Sebastiano Lissone, 10, 30173 Venezia VE, Italia",Aperto 24 ore su 24,ChIJE6jfDRa1fkcR5QcfzqeWZe8,"{'latitude': 45.494692699999995, 'longitude': 12.2651863}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJIzHnOdtBCI2FAltqMrcBo4r09vOG2eH-x7pAsisyMzhqoqX_wEfGqZ-Vq8LvTE2ixChnKhmz5M7ZWF5NeMwi_cA54kT7qatOyNPMcgxPSAkVq79sJNjLTr1EyUNIsvrScgpF=w80-h177-k-no,
10,Parco archeologico di Altino,4.4,609.0,Parco,"Via S. Eliodoro, 56, 30020 Quarto d'Altino VE, Italia",Chiuso ⋅ Apre ven alle ore 08,ChIJX89MXqJSeUcRcv9SjJJNlds,"{'latitude': 45.5414367, 'longitude': 12.3980195}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFgimhegnrY95X-heXX-nEKDh0peBvI6EimBuL3aIcigIiz4-6czPHr03gWEv6kKiD8hJWrtjz5FlMn_EvcNOH7n0yZ8cTBAcTTb5oJ-nQsl0MNOTtPaNA5gwJSe3dA0-nNcc=w122-h92-k-no,
11,"Parco Calisthenics ""Bepi Turcato""",5.0,7.0,Parco,"Via Simone Occhi, 30100 Lido VE, Italia",Aperto 24 ore su 24,ChIJ92khhDilfkcRTabmuSF0EXY,"{'latitude': 45.3843634, 'longitude': 12.3482355}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxb149GCjz-DG8uq7TxYc86Pq5tf3UXVieiGd6MczZBsjJjSK-BT_9CqpIVYbOnM_oJ74FOn1YA6m90_cmjXkWheNRCRRnrbECJmLRn7B9wK_eHR1oyGevxnf4E99AL04SZars=w80-h106-k-no,
