position,title,rating,reviews,type,address,open_state,place_id,gps,link,thumbnail,original
5,Campo Santa Marina,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ4V9dQNmxfkcRRsZrpEBo4es,"{'latitude': 45.4384156, 'longitude': 12.3394204}",,,
6,Venezia Unica IAT Piazza San Marco,2.5,215.0,Centro informazioni turistiche,"P.za San Marco, 71B, 30100 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 19,ChIJ7bPwFtexfkcRif_D53ERy_0,"{'latitude': 45.4334333, 'longitude': 12.337275}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwR2_O8GCLvtwBUSYsUEwX7Z-oX3qYONboPTyFoed_g5LZK0NGyPqjCjJ-wgaaADFl2C07SWZOKuEpuO53IxU6VXheYrxZo2VBB-LyQkZrNZm7a-9J_trrb5SGPlZtLlT9jcAgvNg=w141-h92-k-no,
7,Negozio Olivetti,4.4,434.0,Punto di riferimento storico,"P.za San Marco, 101, 30124 Venezia VE, Italia",Chiuso ⋅ Apre mar alle ore 10,ChIJ5R1tQtexfkcR8uQ3f51Qr-s,"{'latitude': 45.4341613, 'longitude': 12.3375454}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7-oqXacRuCREAtKc-wXoFCF5g2xMMY2fQfKJQCOj4-qhzGxpI8GDJalQMDciNxpkc0t9Eq1yRDkqF99XsBPYx7CSYAuTLSgW1aADMoh6hPu9OIp5McjJJjUAzOZa1XyFktJigpQ=w163-h92-k-no,
8,Campo dei Tolentini,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ10a6yMexfkcRTijfPiJt4Bs,"{'latitude': 45.437629799999996, 'longitude': 12.3213969}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBqUP168ZVOg91E1aSRemZrM4jNPEJA3PwV0wdu-RTTKteqXgPYz2qPAPiUGUGImrq7W91c93WXnzr9kDpFWKSLf3HUl3655aONzV3zkQcU3qFloU3X97b5UoQHZuYvRx8qszr=w80-h106-k-no,
9,Campo San Cassiano,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJN7w7ssSxfkcR-HLc7x8Qw-E,"{'latitude': 45.4396093, 'longitude': 12.3319149}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxw-FQrKf71DZAks7YNgB8voYiSdLHqNiFRr5E_Zr18nZ0cAAtVfo4_gIA8Y3rHteS-tQdKdyx7RAPbABfU6yqVns_4ElOrPh3dyu-m-Y7xd5b835F9zY5Wg9jN5c407cz_fA8G=w163-h92-k-no,
10,Procuratie Vecchie,4.6,167.0,Punto di riferimento storico,"P.za San Marco, 105, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 18,ChIJsxAVZ8exfkcRJ3DfQhrykzQ,"{'latitude': 45.4342973, 'longitude': 12.3378386}",,https://lh3.googleusercontent.com/p/AF1QipPGTI5Ngt2ynPr2x9uwnAgX9XbpMuHxgdodLlZK=w181-h92-k-no,
11,Campo di Ghetto Nuovo,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJizZw3sGxfkcRvnZphv5s4kM,"{'latitude': 45.4454132, 'longitude': 12.3269568}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhhVw388aBMnPpzh4AWZgKLfnWCkrBmW-zTQVQZrN0mEDqqlYX6rKYrYBUHn8rEAVrlNza5lynbnYFDSjPGSN-OODuV3V_9CBTPfNHUVl7k8NP8876mR9mYuBLz19sccufJm3i=w122-h92-k-no,
12,Fondazione Musei Civici di Venezia,4.3,69.0,Fondazione,"P.za San Marco, 52, 30124 Venezia VE, Italia",,ChIJNz8_Z8WxfkcRNSfblNwyzgo,"{'latitude': 45.433738299999995, 'longitude': 12.3385228}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwFOTYc7RgG3l8-Rvn9ANXpbtMQDb9id1zY74EbjB4r8W2ftZ_K5P7OdLv9SYplBfume3i6BsGp3OasCRJ5AdRgKyn8_PGI1xIcH4tsuTQQHbyF9eWLm9DuNV-cncwTMh0uVvea=w138-h92-k-no,
13,Campo San Stin,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJmWsgyMWxfkcRr5uk0pWx1zg,"{'latitude': 45.437997499999994, 'longitude': 12.326858399999999}",,,
14,Relais il Doge Piazza San Marco,3.4,12.0,Hotel,"Calle S. Basso, 312, 30124 Venezia VE, Italia",,ChIJPbhoSraxfkcRQWlN-8Q542g,"{'latitude': 45.4349777, 'longitude': 12.339294299999999}",,https://lh3.googleusercontent.com/p/AF1QipP3fId1CKzRBOq2NnKs3H3afJRxqF8CfBUimUpW=w137-h92-k-no,
15,Galleria Ravagnan,4.2,38.0,Punto di riferimento storico,"P.za San Marco, 50/A, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 18,ChIJK6iBP9exfkcRyLl-BY55Ln8,"{'latitude': 45.4337765, 'longitude': 12.3387417}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSww0io_sW4nKVin5UjuBkOgdClyyHltSuQ5bErWlEjaH4wePjBu1yhTQQ6GfWJ3jnV1vVv-YjIY2pWWo0xoWYnmGZK5FTlDHupAtJDC9Ee4Ps7yGs6mB3KiKiUOiH4C9uvN7-p7Wg=w122-h92-k-no,
16,Campo San Polo,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJY9rOIsWxfkcRXxVRe3AaXrY,"{'latitude': 45.4376241, 'longitude': 12.329934699999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSypOMo60HHDPPmGndsQsHFD4kHHYIvKfsdezCIfB91ossaNjATHfY-yAdv7F8EUuevqlaf8XhgySEoAA7w3wDE-DzC24hTnAKcx4X9fjeWLe4nla7tNqXyDEQz5hvTxE4G0OMn6Fg=w122-h92-k-no,
17,Campo de la Celestia,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJCVySpSaufkcRyPWffN3treE,"{'latitude': 45.437721599999996, 'longitude': 12.3495153}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWOv-1WTeM2jqG_0E08UJGYo2L8EkjeAMDxC8wlYQ7TlI-9C8M27hsmhSrae_hMEk3U6nSKDt_4UEuphukZO3ydZ3uI7hWNnCThpMtCGsWhgOfNy4C4rV7rz8qJmtlSCfGgOE=w163-h92-k-no,
18,Monumento Storico a Carlo Goldoni,4.5,138.0,Attrazione turistica,"Campo S. Bortolomio, 30124 Venezia VE, Italia",Aperto 24 ore su 24,ChIJsdYh0NuxfkcRzlZIdMCa1tc,"{'latitude': 45.437731199999995, 'longitude': 12.3368509}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwA6Unpmt1Mz8oHau8QF1qeFVnxueVnYPYwsVU6HBZ7VqOwaPEdhapOXI9XTHouTSxOKJ-Uhkt3uyLMkViZTgS_1Brk4gJSZFUrbN4HP8wEt1ZMl6MXsrRUI0_nSq0cLjAVAA-i6A=w80-h106-k-no,
19,Bounce Luggage Storage - Piazza San Marco,5.0,6.0,Deposito bagagli,"S. Marco, 791A, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 18,ChIJ2ahCP-GxfkcRe9PkNK67yqg,"{'latitude': 45.4352768, 'longitude': 12.338264599999999}",,https://lh3.googleusercontent.com/p/AF1QipNFUtmiKrx9iXGi6q3B_4SqOqYywUPkTPiX7Lpw=w92-h92-k-no,
20,Campo San Leonardo,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJNWZ8nMGxfkcROfIyxDZp1zg,"{'latitude': 45.443531, 'longitude': 12.3267627}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymDmJ4pF7dWhTSEAHfdGZoZWLFmnZiyPajwhUKrQY1OnrGHp4wlRQLyWGsT_nYwNnsHEOmwl0g8AOSGlsk24Q90PP9ijOfjZSGneD7fVEzdUwlORV17KyLVdbW5GYm9E0gBh1Buw=w136-h92-k-no,
1,Campo Sant'Anzolo,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJOcj5QtCxfkcRajUZ3z94N7g,"{'latitude': 45.4342493, 'longitude': 12.3321337}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy_2QqkVhS-xevP7PEAGQefMZbPN_CzLQzfdI7h7Hj39GuGJwioiM14GYU86rzpm_pHXlu5XjRlNplmUtGJp8MGT_PpESkisP_A6b7oHqa7_Fx0IZkxSHCcvImnFxggIIBksZiikVJtJkLk=w163-h92-k-no,
2,Bounce Luggage Storage - Piazza San Marco,5.0,6.0,Deposito bagagli,"S. Marco, 791A, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 18,ChIJ2ahCP-GxfkcRe9PkNK67yqg,"{'latitude': 45.4352768, 'longitude': 12.338264599999999}",,https://lh3.googleusercontent.com/p/AF1QipNFUtmiKrx9iXGi6q3B_4SqOqYywUPkTPiX7Lpw=w92-h92-k-no,
3,Campo dei Frari,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ6TUZicWxfkcRvbJQ_K7s7kc,"{'latitude': 45.436318899999996, 'longitude': 12.326727799999999}",,,
4,Palazzo Ducale,4.7,36329.0,Attrazione turistica,"P.za San Marco, 1, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 18,ChIJiYRBbtexfkcR0XTK3ATSCbg,"{'latitude': 45.4337035, 'longitude': 12.3403894}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwH_waw5deFp2GadRTPDetinksYJKHfh2FqWJqDmmWBrOVOau3PSenApicLp4aAJTmfvWBMDSEbVFROKn_NOwjWQxLLEC8vVhnyAiw7Q7_Ji84IBypp0XDlImS7V4UabRYTGW6Y=w122-h92-k-no,
5,Piazza Santa Maria del Carmine,4.5,63.0,Punto di riferimento storico,"30013 Cavallino-Treporti VE, Italia",Ora aperto,ChIJ522Lk4mrfkcRzz5LgLF8GtA,"{'latitude': 45.4708131, 'longitude': 12.4719035}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPrjE9TTpTuMl_xJ1NGQWqAbx9uf6SwXu5i7HNA8yi_aAGTRqQlbf5lDCX5Po5K3MEURyQnVxYRAMvu07N6er4aEa_oGt-ZyCrnM8FgrXS-CFm310sFbPtPGKYjTw6XeSrbZg48A=w80-h106-k-no,
6,Piazza Piero Emilio Emmer,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ9_Jx94-2fkcRtUmxJVa9fKs,"{'latitude': 45.466741999999996, 'longitude': 12.2193895}",,,
7,"Venchi Cioccolato e Gelato, Venezia Piazza San Marco",4.8,6118.0,Cioccolateria,"Calle dei Fabbri, 989, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 22,ChIJnf6w_tmxfkcRpU_-ceoYkfc,"{'latitude': 45.4352176, 'longitude': 12.3368772}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlTgRpf6gzTwI58HWX-sIn0jOf6RIkf-zj80G4KBky9DXq02SpkewkR6UB5igdM11axhDWEL-z-SwZh38xy_E3mNEdmxZ8QSmp-iI9uSUPDIAleBNnlpWwF84ZoRgll4C2dqhgtQ=w163-h92-k-no,
8,residenza dietro piazza San Marco,,,Hotel,"Rugagiuffa, 4736, 30100 Venezia VE, Italia",,ChIJWVS3SQCxfkcRxDf6A96C5Vc,"{'latitude': 45.4361274, 'longitude': 12.3424859}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uQOPtjSw73oFQx-CnkVdVw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=140.09686&pitch=0&thumbfov=100,
9,"Piazza mia, venice, Kosher cooking class",,,Corso di cucina,"Cannaregio, 1150, 30121 Venezia VE, Italia",Apre tra poco ⋅ 16,ChIJy9oBBt-xfkcR60xXBMuzM44,"{'latitude': 45.4447749, 'longitude': 12.3256178}",,https://lh3.googleusercontent.com/p/AF1QipMUY4veWkUWeQRDC_SqJ5acwn7UqRjO2aN_1FEd=w138-h92-k-no,
10,Ponte della Paglia,4.7,759.0,Ponte,"30124 Venezia VE, Italia",Aperto 24 ore su 24,ChIJxUM16dexfkcR_CV7BPwzJYw,"{'latitude': 45.433638099999996, 'longitude': 12.341012099999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtgDvGyAjNVEjqBX5MtBnUedIqXmJ0sWPLG7Iufzx2ZGoLmK4rQbACzz7kuoxl0B3gnD5b02hWno2FBVsH2muON7m57dJBfa-V2o46M42bUvOfqXgO2hu9F-gQBVdJwpIguBAQDQ=w138-h92-k-no,
11,Campo San Lio,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJDQcKetmxfkcRvr2my3u3_sA,"{'latitude': 45.4375857, 'longitude': 12.3383077}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy1Hbi4GxgPFVOAupnDsICujWzLOP45666EuQN14DaD_ihB-tvKebTRVcOgbeNcH56bJ8NaV6ptNBke_igHlq5s7KYUwiNWbVZnFpAlckgg0tFDlB7Q8WJSDsIPoT1K-FVZcXU=w163-h92-k-no,
12,Piazza Divisione Acqui,,,Punto di riferimento storico,"Parco Albanese, 30100 Venezia VE, Italia",,ChIJh2x-MgC1fkcRmS494opNMyw,"{'latitude': 45.499583699999995, 'longitude': 12.2661815}",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mI6ffJGtaGTCyfhdi8ivyw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=124.38903&pitch=0&thumbfov=100,
13,Campo San Trovaso,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJs1Dwzs2xfkcROG2g_qVqJH4,"{'latitude': 45.430662, 'longitude': 12.325769999999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3dl5no1_1AWz0NcreiasQi5Y-Vv6IdzcRFoYkdtpdVaY8Pz9ob5PUvJxG2GmENmTm6zL-MZnggcvQyjNSL6f_9h2WvNbEfX1cqwLtB4pk5LCXuck0SvCJlYxXAv6j64dvvbZJ=w80-h106-k-no,
14,Piazza Angelo Pastrello,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ39ylvoOzfkcRGC_Heb128Ks,"{'latitude': 45.504591399999995, 'longitude': 12.2818761}",,,
15,Campanile di San Marco,4.7,8697.0,Attrazione turistica,"P.za San Marco, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 20:45,ChIJt92SstCxfkcR9D1UnQrkRq4,"{'latitude': 45.4340359, 'longitude': 12.3390331}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwPh8UQWVrAqk1n73pQ1fZH74StXKqDqezurktUwvn-ZzyK-7RDj-GsO58rReuylQ0HZHthHKE_-Rny8-NPto7QgzVtLYPHwX40c021DJVEIXcq3O42EHoybtnUDMry9ahoDPXy7A=w138-h92-k-no,
16,Torre dell'Orologio,4.7,1878.0,Attrazione turistica,"P.za San Marco, 30124 Venezia VE, Italia",Chiude tra poco ⋅ 16 ⋅ Apre mar alle ore 11,ChIJLbrmd9exfkcR4YVP0azgB4g,"{'latitude': 45.434758699999996, 'longitude': 12.3389668}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwVprXsGo0iA7e0JA6me2F9RQmRkYA39rhw2_VfX6vaYlAOHFNbErTzf7vEMR5_wQiVaQ2Iy-SHpHn934miAbtv3pQ4yVYBUBJFP1IvLGFqRRVRCsPs1V5t62jT3u8E2bJ52Jlw=w138-h92-k-no,
17,Monumento ai Tetrarchi,4.7,208.0,Attrazione turistica,"P.za San Marco, 30124 Venezia VE, Italia",Aperto 24 ore su 24,ChIJmbjXhNexfkcRdQd9zM9rpZ8,"{'latitude': 45.434255799999995, 'longitude': 12.3397052}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfaL1ygjXK_Ct0AUUSd5tMnCYjPF5qKEQsdzOM7fX-d0-QStukZmVPgtivS4QbqZFEy5wbnbrh2KXbXNi3ZBxaVeQUsSxGbKsVLOGLz6GtYzWsmXlCCsseWW-nHj_VGYo5WjA=w80-h106-k-no,
18,Piazza Santissima Trinità,,,Piazza principale,"30013 Ca' Savio VE, Italia",,ChIJg21N6fWrfkcRcaTG8RoYDMY,"{'latitude': 45.4658455, 'longitude': 12.4567079}",,,
19,Faro San Giorgio Maggiore,4.6,50.0,Attrazione turistica,"30133 Venezia VE, Italia",Aperto 24 ore su 24,ChIJ26PwhSmufkcRtjkpQFLjG5k,"{'latitude': 45.430180799999995, 'longitude': 12.3431976}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLVZEpQrWpI6z-7grQgtyPSFrdrvLh-6HJyMn-2N6zU-b3NetrN2IzjfjTegH11H9DBDDR3AIE5zY9uLT0eRJbdNqaVmgp6HyC2lg112r2K6aTwdKvwoExPXwnjlDEtO9Znl4o=w134-h92-k-no,
20,Ghetto Ebraico,4.5,6641.0,Attrazione turistica,"Campo del Ghetto Nuovo, C. del Magazzen, 2882, 30121 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 18,ChIJ556-s8GxfkcRCOq3zrZae7U,"{'latitude': 45.4453337, 'longitude': 12.3263657}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymMPC8SUOX-hSFqL7yLi-9DYHOB9SnjvHkig581sM5liHKYUuFFDXB__m6FoHivffNn82tujNKUqYO5gCMklbURCYcChiPpPq_kGZ90XmPNAOeZPEIsC4tol7afVMFjlEliIhW=w122-h92-k-no,
1,Faro San Giorgio Maggiore,4.6,50.0,Attrazione turistica,"30133 Venezia VE, Italia",Aperto 24 ore su 24,ChIJ26PwhSmufkcRtjkpQFLjG5k,"{'latitude': 45.430180799999995, 'longitude': 12.3431976}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLVZEpQrWpI6z-7grQgtyPSFrdrvLh-6HJyMn-2N6zU-b3NetrN2IzjfjTegH11H9DBDDR3AIE5zY9uLT0eRJbdNqaVmgp6HyC2lg112r2K6aTwdKvwoExPXwnjlDEtO9Znl4o=w134-h92-k-no,
2,Campo Santi Giovanni e Paolo,4.7,717.0,Attrazione turistica,"Campo Santi Giovanni e Paolo, 30122, VE, Italia",Aperto 24 ore su 24,ChIJQVGVKtmxfkcRUi192OwsePU,"{'latitude': 45.4392207, 'longitude': 12.341271899999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYQoK4r_qD_RHRJlE2lgHD2WUFNH9vQ1m66_qZbxn6oRiPinWRsmU_v_IzXjiA36trZXY8uocflq-9TNQif80JkGlklmEjp6wHma9V8nEBCJpJtQxHB4FFMr0h_6NKWNvkbpQc=w122-h92-k-no,
3,Piazza Erminio Ferretto,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJU_bdiUC0fkcR94mTGSti4n0,"{'latitude': 45.4938473, 'longitude': 12.241482}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwafFzpeDgd0AqX6MeieiJm4a5YEdY-9N2JBZs6klQZbqkCZIvMybA-Y9IlwPofj94w2LZ62YVkKoA7e6HZ4xkI8IXBuBsn9AiBBBl9rAtOnxxn-Sv05QEVYbE84cUG__IBV4Y=w122-h92-k-no,
4,Venezia laguna,4.7,7.0,Attrazione turistica,"P.za San Marco, 30100 Venezia VE, Italia",,ChIJXQZqTfqxfkcRnJQ94SBwXhM,"{'latitude': 45.4342798, 'longitude': 12.338111}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5DFNmD10-Kz9ARDCEJpXNJwT1-0EXcqi0M5Vgw20yBS6lXnjVYg84s9ZvNDZjQPV6kuiOKuVcIC0juwVRkK_y8SZnuS_fliM7DBd7kNTe2i02f4eSflcwMgGFFwUkL4zhGMoKCQ=w122-h92-k-no,
5,Piazza delle Erbe,5.0,1.0,Punto di riferimento storico,"30126 Venezia VE, Italia",,ChIJzauXK4mlfkcRsZU1dzNMPDU,"{'latitude': 45.3724071, 'longitude': 12.339920999999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycCuCCjBhJiL1J7k1DYsabtCQTOL5GT166YRLKEyvIIxo9VVFtmKf0E8WyIdFrs4A_CS9g23ZV74pG2zQtlySH5OEBTpNpeSVOob7fDO_73igPVo8M6JCZE8UH5HeOojJpL4cGGg=w122-h92-k-no,
6,Piazza del Municipio,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ_RAD-Se0fkcRSmFtOqD2FD4,"{'latitude': 45.476041599999995, 'longitude': 12.2249185}",,,
7,PIAZZA MERCATO,4.3,57.0,Piazza,"Piazza Mercato, 9, 30020 Marcon VE, Italia",Aperto 24 ore su 24,ChIJK2nyqbpNeUcRyPXge3D7Zgk,"{'latitude': 45.5554705, 'longitude': 12.303872799999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFoQww9nGppTph680cUm4VEqaiQqtNhLDj0CwAMhUQNL7sHni0U0yfTPj6iQ_80e41cm06vbXPuuhIUhjnIDccugnIcl8xHy8h_8hAf7u90EgAUPFj6Bl9ajDltZb_Pj4DHnOX=w80-h106-k-no,
8,Piazza D. Munaretto,,,Piazza principale,"30174 Chirignago-Zelarino VE, Italia",,ChIJZbTGxqC1fkcRvED5uzjT2T0,"{'latitude': 45.514437099999995, 'longitude': 12.2089719}",,,
9,Piazza Barche,,,Piazza principale,"30100 Venezia VE, Italia",,ChIJ9cHICkC0fkcRyo6cecFsreI,"{'latitude': 45.492891, 'longitude': 12.2420338}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxxShdfV2e9JY-3AbUwHcHIeJfX9a1RYBu_s-yajUDt9BLyjB6yyL1IlF7AHA7JF9qNFTDcHpzQMt8-WJ3_3ndLJ8UiowAjNeOP-ej21iMAn2Ytut2fRhenmHBnk2QgmzAZLDD_eQ=w80-h106-k-no,
10,Monumento a Vittorio Emanuele II,4.6,851.0,Attrazione turistica,"Riva degli Schiavoni, 30100 Venezia VE, Italia",Aperto 24 ore su 24,ChIJmZtcDCiufkcRmViS3EgLd3Q,"{'latitude': 45.4338948, 'longitude': 12.343349199999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJTKk4eJtq8RLPGcBKtA7O_4_aA3977IgbiLfU-4yv910UkZvv2pv0QGcuxMvchvKV72tnZV8OEX-rvOxkud1VSTBcfbrKkfqFRkDO3yvDdGC10RnpkxNMlnOy4zIA9SRvYByZ2g=w122-h92-k-no,
11,Basilica di San Marco,4.7,26933.0,Attrazione turistica,"P.za San Marco, 328, 30100 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 17:15,ChIJv2xSZNexfkcRBaKsgyfVEgo,"{'latitude': 45.4345606, 'longitude': 12.3397124}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzI3yLTEBMkGrLmRSjqJyNHRwQ105ET1VGi-3VQRgwFJ3g9gMKbG75SUpJcoSB0hX18GV2TgukHcRTpzf9bsYx6gplBciJyvx8_NIr_6Ah3E67aV7HoUFUSQoS7FN9KgGyojZQ=w80-h106-k-no,
12,Piazza Giovanni Paolo II,3.8,12.0,Piazza,"Via Moglianese Gardigiano, 30037 Peseggia VE, Italia",,ChIJh7i0clc1eUcRxVp5Qo3VEc8,"{'latitude': 45.5639158, 'longitude': 12.1966649}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyfSdcXewpvRPD3SKCpL4om6V9tHdwlIOUQjhRiN23jx_nTP3Mzg9rFrqYAF33D_xvippaEBY4jv4dIdQajbHnFhzXHwdJU0_5GL8bubGSTU3P-0110ZM49fQ6xLhU2nQnExzj9=w163-h92-k-no,
13,Piazza Guglielmo Marconi,,,Piazza principale,"30038 Spinea VE, Italia",,ChIJ4yWokQfKfkcRhWUGw1JZdOY,"{'latitude': 45.4899858, 'longitude': 12.1676387}",,,
14,Ai Do Leoni,4.7,825.0,Bar,"P.za San Marco, 355, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 17,ChIJpYzOT02xfkcRIYRIeY-to3A,"{'latitude': 45.435024999999996, 'longitude': 12.339618699999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwDkFs8ufVIF53PAzap2FZgTDr2WNqC0YeUY84d4KAH0n2uWfbNx0Fb_qbYtUr4do9mW01tZQ35UeZg4UWdDpWoZyyMKOAvClSE0xu7510aDmdrYxPMSJ-R7rLks9dQCQkLGDg=w122-h92-k-no,
15,Giardini Reali,4.5,2380.0,Giardino pubblico,"P.za San Marco, 30124 Venezia VE, Italia",Chiuso ⋅ Apre mer alle ore 09,ChIJMasuBtexfkcRJCxPSAYJlVY,"{'latitude': 45.432983899999996, 'longitude': 12.338291499999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyktFhymkwJ0nTqv5OE5qokm-4MI15qRBDCwF0aNZS33nxjMBaBvJdBbD9f2jZnXTVRxr6ju-lEZE4wfRQT6DMAHTTyF4lo8GYQI4I1j0mfd-KO6jGSAmNUXhp9DBRNjnrMFxhb=w122-h92-k-no,
16,Bar Chiaranda,4.3,61.0,Bar,"S. Marco, 1165, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 20,ChIJN1MpUNexfkcRtkEFM64oJGA,"{'latitude': 45.434457599999995, 'longitude': 12.336445999999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8FuM2VGW_YsSifHkyZWUFg93cJbj5RrkB8FB4P3LgQvtec8bX7vBpF6YpYk7ZxfTY50dPLakncQIvCzTQIUvBdQ5RZVX_8w1SE87LkSSDvtV64_OotQs7riRuy75j2tomVrA=w84-h92-k-no,
17,Piazza Giuseppe Berto,,,Piazza principale,"31021 Mogliano Veneto TV, Italia",,ChIJOfcZOiu1fkcRcfnJaMAmwOc,"{'latitude': 45.550188399999996, 'longitude': 12.2397858}",,,
18,Campo San Stin,4.5,287.0,Attrazione turistica,"Calle de Ca' Donà, 2503, 30125 Venezia VE, Italia",Aperto 24 ore su 24,ChIJ-Y0oyMWxfkcR7QIwLAEhQoc,"{'latitude': 45.437997499999994, 'longitude': 12.3268917}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykpCBbm1fCd3-oLSe0W2rvW0PxPQn0aNYE_PnNnX-AHOyaG6OHxiuQRiUcn0sqC-NI_lam1TGc2x26e5Mhmoo8y7myi1GAQKHTv7radIrYqram8xXweTD0R6Ky5qx1W2V9IL5YoQ=w122-h92-k-no,
19,Museo di San Marco,4.7,1537.0,Attrazione turistica,"P.za San Marco, 328, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 17:15,ChIJ-0cUcNexfkcRHnYrFFMKTTo,"{'latitude': 45.4344493, 'longitude': 12.3393815}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwP-mUrO3scdAohAS4r3cxyOGvFCvpdcQAUonx8Ql9R4E6mk4x8ke0dkkJyquU0LNQnj1HNd9qBD7g2gQ-Fd0j45Jji7_VNYQqy8cxc8o8vFEKMiM0DbRNgt7RbX6NEVhZH2qWGIA=w189-h92-k-no,
20,Museo Correr,4.3,2702.0,Attrazione turistica,"P.za San Marco, 52, 30124 Venezia VE, Italia",Aperto ⋅ Chiude alle ore 17,ChIJ1a1MDdexfkcR2H65Jv-LxhI,"{'latitude': 45.433792399999994, 'longitude': 12.337205899999999}",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzMjDbqz1IcHJrLY7i62gzmD69a1kmFiJPl3L9h3ozgvtGulwHp01KXWPl3pkjICt7qAAjtp9ayIQhAAwzVc3SS6y5RCTo1rujXYC0WkwnJH2uJJjrsRNSevL3nCg3esoMlDRm6=w122-h92-k-no,
